,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_batch_size,param_epochs,param_neurons,param_optimizer,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
66,391.556259871,47.7488660812,0.93619426234,0.942468468949,10,16,45,Adadelta,"{'epochs': 16, 'neurons': 45, 'optimizer': 'Adadelta', 'batch_size': 10}",47,0.935551836821,0.938630749422,0.93706796148,0.944695717263,0.935962988718,0.944078940163,4.84731970797,1.53989897234,0.00064019482015,0.00272533445944
67,386.523357312,50.2160232862,0.943672099064,0.967653503286,10,16,45,Adam,"{'epochs': 16, 'neurons': 45, 'optimizer': 'Adam', 'batch_size': 10}",8,0.943055370328,0.965768908641,0.94428882789,0.968133218599,0.943672098975,0.969058382619,3.01915762898,1.6765926224,0.000503556940921,0.00138510044145
68,370.070266008,50.7767639955,0.940451404207,0.952611013279,10,16,45,Adamax,"{'epochs': 16, 'neurons': 45, 'optimizer': 'Adamax', 'batch_size': 10}",18,0.941333669295,0.951583052875,0.940896819516,0.954050158114,0.93912372381,0.952199828848,2.28481306801,0.695052514959,0.000955601332564,0.00104831819022
69,413.829969883,51.0233250459,0.945402365754,0.972107999697,10,16,45,Nadam,"{'epochs': 16, 'neurons': 45, 'optimizer': 'Nadam', 'batch_size': 10}",1,0.944802768261,0.969161179125,0.945419497061,0.97296463404,0.945984831938,0.974198185925,3.50984782855,1.84125965426,0.000482727490651,0.00214370802953
70,322.817018668,49.828994751,0.933067790053,0.9385622187,10,16,50,SGD,"{'epochs': 16, 'neurons': 50, 'optimizer': 'SGD', 'batch_size': 10}",64,0.934087105923,0.936163644306,0.934626743119,0.941200650701,0.930489521115,0.938322361093,4.82410357132,1.4085055885,0.00183637416499,0.00206333178944
71,380.025923888,49.6970557372,0.940160171159,0.950932010931,10,16,50,RMSprop,"{'epochs': 16, 'neurons': 50, 'optimizer': 'RMSprop', 'batch_size': 10}",22,0.940511364305,0.948293579019,0.939123724131,0.951685848891,0.940845425042,0.952816604882,4.94518720159,2.23988318597,0.000745460025965,0.00192191648982
72,363.583250761,50.3825619221,0.93776178141,0.951274664419,10,16,50,Adagrad,"{'epochs': 16, 'neurons': 50, 'optimizer': 'Adagrad', 'batch_size': 10}",34,0.939663362261,0.951171868567,0.937556205112,0.95261101334,0.936065776855,0.95004111135,2.44465922791,0.963330452426,0.00147588423174,0.00105167304797
73,403.353671233,51.7324940364,0.93651119239,0.942776856997,10,16,50,Adadelta,"{'epochs': 16, 'neurons': 50, 'optimizer': 'Adadelta', 'batch_size': 10}",44,0.93740202332,0.940892262752,0.936554020794,0.943359368138,0.935577533055,0.944078940102,1.94144301713,0.277610852739,0.000745460433306,0.00136460435157
74,406.799571435,50.9273265998,0.943894806677,0.968852790751,10,16,50,Adam,"{'epochs': 16, 'neurons': 50, 'optimizer': 'Adam', 'batch_size': 10}",6,0.943543613853,0.965152132055,0.944263130775,0.970805916298,0.943877675402,0.970600323899,4.06200838039,1.94305681064,0.00029399122507,0.00261810658597
75,390.107439359,48.6303043365,0.94051992956,0.953810300457,10,16,50,Adamax,"{'epochs': 16, 'neurons': 50, 'optimizer': 'Adamax', 'batch_size': 10}",17,0.941051001814,0.952097032709,0.939637664771,0.95333058588,0.940871122095,0.956003282783,5.94004052702,1.10941702463,0.000628162689563,0.0016303970817
76,427.981718381,50.3146303495,0.944657151903,0.97200520362,10,16,50,Nadam,"{'epochs': 16, 'neurons': 50, 'optimizer': 'Nadam', 'batch_size': 10}",2,0.944854162353,0.971011508146,0.945882043778,0.97245065341,0.943235249579,0.972553449303,2.88435131744,0.652194049389,0.00108949215097,0.000703900925627
